0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.0,0.0,0.0,0.1707864,0.2077562,0.0,0.08824557,0.0,0.0,0.39118952,0.0,0.14554481,0.0,0.007406138,0.23356079,0.09710527
0.0,0.0,0.0,0.55035466,0.7704497,0.34957698,0.06084751,0.0,0.09725681,0.0,0.0,0.0,0.25733155,0.0,0.234205,0.0
0.0,0.001971508,0.0997288,0.0,0.39393383,0.1639534,0.25322872,0.0,0.0,0.3158334,0.03423189,0.0,0.0,0.0,0.39517552,0.0
0.0,0.24071023,0.018287312,0.31016186,0.18493283,0.0,0.19050957,0.06764291,0.0,0.3930242,0.0,0.0,0.0,0.015764765,0.14720099,0.14148998
0.0,0.0,0.0,0.0,0.8150587,0.42411098,0.0,0.0,0.0,0.8480574,0.14482677,0.15018782,0.0,0.0,0.64058554,0.0
0.0,0.0,0.0,0.2776533,0.49505413,0.026407834,0.08397434,0.0,0.0,0.22942615,0.0,0.0,0.0,0.0,0.14551848,0.0
0.0,0.13386181,0.046636306,0.22021498,0.4505908,0.17718671,0.22789069,0.0,0.0,0.2230703,0.01309967,0.0,0.0,0.0,0.21019728,0.0
0.0,0.20923267,0.016617961,0.21364444,0.25672656,0.0,0.1539161,0.0,0.0,0.4147318,0.10056319,0.0,0.094582066,0.0,0.1437011,0.011786105
0.0,0.0,0.0,0.3192627,0.5153894,0.32157817,0.13525103,0.0,0.25675642,0.0,0.0,0.15098189,0.0,0.0,0.2755429,0.0
0.0,0.14983824,0.0,0.0,0.036187127,0.0,0.2980305,0.21930997,0.0,0.52230877,0.1228504,0.061294477,0.0,0.0,0.096417405,0.060456026
0.0,0.0,0.0,0.76296824,0.75078803,0.0,0.0,0.31417423,0.00047159102,0.23001103,0.0,0.0,0.4750049,0.0,0.15304151,0.003290935
0.0,0.3259182,0.0,0.05718731,0.33239865,0.0,0.0,0.0,0.0,0.68229336,0.14040187,0.0,0.0,0.0,0.0,0.11152827
0.0,0.26317072,0.6625507,0.1991144,0.9204755,0.9106707,0.0543006,0.28923157,0.0,0.83688897,0.0,0.5448845,0.0,0.0,0.036041453,0.0
0.0,0.09820491,0.0,0.0027038492,0.28115523,0.15614565,0.15871339,0.0,0.0,0.77436715,0.28121012,0.24766476,0.0,0.049253352,0.1433535,0.0696589
0.0,0.038037855,0.030461743,0.0,0.3384176,0.0,0.22609396,0.0,0.0,0.6956296,0.17792046,0.002040986,0.0,0.0,0.2540399,0.13857213
0.0,0.04468238,0.032096494,0.23582458,0.4149624,0.0,0.15705065,0.061776917,0.043024685,0.40105134,0.008301809,0.0,0.031388648,0.0,0.19251414,0.0
0.0,0.06806885,0.0,0.07143292,0.19261807,0.0,0.0,0.11882667,0.0,0.16058606,0.08909032,0.0,0.0,0.0,0.10698444,0.11057149
0.0,0.0,0.0,0.09155956,0.22556919,0.0,0.0,0.6210421,0.0,0.43490475,0.0,0.13793403,0.0,0.0,0.091710836,0.0
0.0,0.11685799,0.0,0.11416179,0.34586406,0.0296284,0.3631578,0.031011324,0.0,0.18990478,0.0,0.0,0.0,0.0,0.18131022,0.0
0.0,0.03814665,0.0,0.2652257,0.47417593,0.0,0.4638679,0.22577749,0.0,0.21561003,0.0,0.10224415,0.0,0.0,0.32106888,0.0
0.0,0.260054,0.2641638,0.0024849027,0.18590769,0.0,0.065934986,0.0,0.0,0.61916655,0.22475725,0.07935819,0.0,0.0,0.0,0.05900548
0.0,0.21088243,0.041017428,0.17071363,0.2776788,0.0,0.1032178,0.0,0.0,0.45084298,0.0,0.0,0.0,0.049275175,0.24047957,0.17514049
0.0,0.31282425,0.15165658,0.014115024,0.114461645,0.0,0.10176099,0.0,0.0,0.79760903,0.36169028,0.026261391,0.0,0.0,0.018700866,0.16039792
0.0,0.0,0.0026611025,0.046533745,0.59848803,0.7547517,0.0,0.0,0.0,0.53812546,0.0,0.37118253,0.0,0.0,0.4102832,0.0
0.0,0.20458019,0.36406767,0.09148112,0.25813556,0.107770465,0.0,0.15206414,0.0,1.2748601,0.54953223,0.031952992,0.0,0.0,0.05746787,0.3285363
0.0,0.0,0.0,0.06906338,0.7275563,1.0217496,0.2360998,0.4151903,0.11298035,0.24451414,0.0,0.37233797,0.0,0.0,0.2775492,0.0
0.0,0.0689368,0.0,0.058143403,0.45907938,0.12726758,0.289998,0.0,0.0,0.36852303,0.0,0.06956348,0.0,0.0,0.19519858,0.12677956
0.0,0.0,0.0,0.29143474,1.3061798,0.40666434,0.281178,0.0,0.5280409,0.0,0.0,0.12268014,0.44357944,0.0,0.08227214,0.02084616
0.0,0.0,0.0,0.34872833,0.81106395,0.6869702,0.24429284,0.0,0.0,0.09572224,0.0,0.0,0.19458722,0.0,0.37630942,0.0
0.0,0.0,0.0,0.5873866,0.51344466,0.0,0.27184153,0.17430837,0.0,0.2033358,0.0,0.1054499,0.0,0.0,0.16620804,0.055709872
0.0,0.0,0.0,0.0,0.9128723,0.33484364,0.3325584,0.0,0.63133794,0.0,0.0,0.41300148,0.0,0.0,0.31179476,0.0
0.0,0.32992047,0.014962629,0.0,0.70852625,0.20631944,0.0,0.2662325,0.0,0.74714506,0.31592432,0.48879033,0.0,0.0,0.62028974,0.0
0.0,0.0,0.0,0.22330974,0.29756385,0.0,0.065927684,0.0,0.0,0.2811075,0.08775165,0.0,0.05448626,0.0,0.21162508,0.0
0.0,0.063561924,0.119084865,0.039669234,0.5667644,0.0,0.07705845,0.0,0.0,0.39830884,0.0,0.025333744,0.0,0.0,0.04251948,0.026008388
0.0,0.0,0.0,0.1657462,0.32430863,0.12848054,0.10318115,0.050638657,0.18809016,0.13536279,0.0,0.0992392,0.04791604,0.0,0.08241206,0.0
0.0,0.16746905,0.057264663,0.12617588,0.07278156,0.002481765,0.20938039,0.3077463,0.08425308,0.22774383,0.019518778,0.11198862,0.060057983,0.0,0.0,0.0
0.0,0.07748777,0.0,0.47254598,0.15796107,0.08556431,0.20001821,0.2504654,0.0,0.18349668,0.0,0.0,0.0,0.0,0.20398436,0.0
0.0,0.24419948,0.0,0.156876,0.03112834,0.0,0.122799106,0.0,0.0,0.71695155,0.14540145,0.018343322,0.0,0.063839175,0.16709773,0.20533714
0.0,0.29987782,0.121662006,0.0,0.40843296,0.0,0.1998434,0.0,0.0,0.8432486,0.21212809,0.0,0.0,0.11271591,0.122329995,0.26807514
0.0,0.056415338,0.00043586735,0.1088659,0.28419936,0.04574739,0.1512057,0.0,0.09313084,0.17507122,0.0,0.0,0.04888062,0.0,0.10832518,0.0
0.0,0.07443774,0.0,0.07962753,0.6237401,0.62502164,0.45202225,0.07067166,0.1458965,0.3192746,0.0,0.21482717,0.008048326,0.0,0.1863315,0.0
0.0,0.0792027,0.0,0.30915752,0.3693635,0.38465542,0.49059564,0.23355667,0.1982963,0.0,0.0,0.0,0.0,0.0,0.3118701,0.0
0.0,0.014385121,0.0,0.024747018,0.3111909,0.0,0.07911644,0.0,0.0,0.3908958,0.034746155,0.2604621,0.0,0.0,0.15062124,0.0
0.0,0.35958967,0.09098747,0.0,0.21561919,0.0,0.21498688,0.0,0.0,0.9393958,0.22168195,0.18881585,0.0,0.062157877,0.087914385,0.24512881
0.0,0.10532927,0.0,0.34787658,0.2762959,0.1141526,0.3738293,0.38301533,0.11346044,0.025174417,0.0,0.0,0.0,0.0,0.29359886,0.0
0.0,0.048813365,0.0,0.07915339,0.19556469,0.0,0.06431992,0.07874547,0.0,0.43374878,0.13299102,0.08106354,0.025826648,0.0,0.07749423,0.060253117
0.0,0.03178711,0.0,0.022318829,0.06264292,0.0,0.044703674,0.0,0.0,0.53136814,0.025327839,0.21639605,0.0,0.012392983,0.0,0.0
0.0,0.20358509,0.05900888,0.1776684,0.20216657,0.0,0.12518468,0.0,0.0,0.6286863,0.19337025,0.0,0.0,0.06038028,0.101667784,0.14935328
0.0,0.0,0.0,0.0,0.2186657,0.2646527,0.41629815,0.0,0.022787437,1.3314158,0.0,0.67834276,0.0,0.3015293,0.17572646,0.028014557
0.0,0.21478176,0.0,0.2595447,0.4741822,0.48253033,0.5193716,0.2441294,0.12327702,0.047125604,0.0,0.0,0.0,0.0,0.33204055,0.0
0.0,0.0066981935,0.0,0.20997073,0.42550814,0.09517503,0.0,0.078895316,0.0,0.13101158,0.0,0.0,0.080003366,0.0,0.10489452,0.11568993
0.0,0.0,0.0,0.13742357,0.7811908,0.41191444,0.34189683,0.0,0.32202306,0.0,0.0,0.29154956,0.0,0.0,0.39162856,0.0
0.0,0.12419101,0.12596542,0.0,0.24064487,0.0,0.06524262,0.0,0.0,0.93450046,0.26153645,0.0,0.0,0.061951205,0.0,0.29837418
0.0,0.0,0.0,0.35203612,0.7110068,0.24934947,0.39211375,0.0,0.22993018,0.0,0.0,0.0,0.0030868202,0.0,0.32782286,0.0
0.0,0.0,0.09400517,0.32194898,0.39206213,0.23940885,0.21084373,0.0,0.0,0.06509662,0.0,0.0,0.0,0.0,0.18367697,0.0
0.0,0.0,0.0,0.18570034,0.26858813,0.0,0.09371562,0.0,0.0,0.29733747,0.0681455,0.2528279,0.0,0.0,0.04208976,0.0
0.0,0.32577345,0.08616481,0.0,0.325751,0.0,0.0,0.0,0.0,1.0917674,0.50899005,0.13703376,0.0,0.0,0.0,0.05585881
0.0,0.029712902,0.0,0.03584596,0.056432784,0.0,0.02682925,0.0731148,0.0,0.3851617,0.15756568,0.0,0.0,0.0,0.057669878,0.0
0.0,0.02655756,0.0,0.38962868,0.4553535,0.0,0.071844935,0.15724505,0.0,0.26521957,0.0,0.0,0.0,0.0,0.15164189,0.0
0.0,0.17533037,0.04221391,0.24971399,0.24701808,0.0,0.20708615,0.18593712,0.0,0.17025849,0.0,0.0,0.0,0.0,0.20602864,0.04137202
0.0,0.20502496,0.0,0.34097075,0.19305001,0.0,0.39808595,0.14235531,0.0,0.26038402,0.0,0.0034576543,0.0,0.0,0.29944438,0.13898432
0.0,0.0,0.0,0.15900537,0.20606221,0.0,0.08527206,0.0,0.0,0.27803603,0.1125457,0.031550124,0.0,0.0,0.14748201,0.0
0.0,0.35332158,0.0,0.29720736,0.6282726,0.64689654,0.74981344,0.41479596,0.0,0.73880804,0.0,0.0,0.0,0.0,0.76076937,0.0
0.0,0.18682498,0.0,0.19237186,0.27378136,0.0,0.09512845,0.0,0.0,0.37763053,0.123242125,0.0,0.00016009808,0.0,0.17530414,0.0
0.0,0.0,0.0,0.42324498,0.5791473,0.0,0.18796355,0.3790826,0.03146689,0.26091468,0.0,0.0,0.07300696,0.0,0.09105803,0.012018016
0.0,0.10216095,0.018796798,0.20492668,0.26416436,0.0,0.07876472,0.084417626,0.0,0.54759693,0.12551317,0.0,0.0,0.0,0.2203255,0.204643
0.0,0.4385783,0.09485497,0.0,0.25782865,0.0,0.14021471,0.0,0.0,1.0073613,0.38443226,0.021014247,0.0,0.0,0.0,0.25572267
0.0,0.17497449,0.041043118,0.12805995,0.07485478,0.0,0.13019261,0.0,0.0,0.75656337,0.19017021,0.12537082,0.0,0.039399184,0.023630513,0.15859126
0.0,0.21059483,0.076401725,0.0,0.41007107,0.0,0.016450122,0.0041796193,0.0,0.46801737,0.19192982,0.0,0.0,0.0,0.0,0.1574878
0.0,0.119684294,0.100622185,0.3045879,0.3482024,0.14892258,0.20628057,0.007354196,0.17955293,0.28935614,0.0,0.02115703,0.024319366,0.0,0.1286149,0.047540072
0.0,0.03936906,0.048403658,0.11847882,0.1744063,0.0,0.1338196,0.0,0.0,0.65314233,0.061190918,0.0,0.0,0.01631482,0.08540621,0.0
0.0,0.054989222,0.0,0.111116946,0.2611643,0.0,0.32881945,0.10535398,0.03226255,0.38882345,0.0046652257,0.0,0.16717641,0.0,0.30976474,0.0
0.0,0.0015379959,0.049034584,0.29097962,0.30897808,0.0,0.20407489,0.009799268,0.0,0.23240224,0.0,0.0,0.0,0.0,0.28805274,0.10266587
0.0,0.44913602,0.090521306,0.028305728,0.060861215,0.0,0.13496828,0.0,0.0,0.84234595,0.49104786,0.005491525,0.0,0.055101745,0.05299353,0.23215169
0.0,0.0051885233,0.0,0.32531112,0.23220238,0.0,0.26978695,0.121323824,0.0,0.28759754,0.0,0.0683611,0.0,0.0,0.36576688,0.117520034
0.0,0.32182044,0.119261995,0.11621703,0.0,0.0,0.12570375,0.0,0.0,0.7749623,0.29454592,0.029215477,0.0,0.047464117,0.0,0.15139318
0.0,0.0,0.0,0.0,0.6937897,0.35720572,0.0,0.16184865,0.0,1.0850236,0.24671829,0.7718814,0.0,0.15464538,0.59532,0.0
0.0,0.12572832,0.033713035,0.08518638,0.1799467,0.0,0.123492815,0.0,0.0,0.47517157,0.13159157,0.0,0.0,0.0,0.08890715,0.07427103
0.0,0.13407743,0.0,0.26054895,0.35975134,0.03862578,0.35827816,0.26471272,0.046303317,0.21837357,0.0,0.0,0.0,0.0,0.15992652,0.022775142
0.0,0.010070408,0.0,0.0,0.38660288,0.075430736,0.09229344,0.0,0.0,0.45484316,0.1491563,0.31018642,0.0,0.0,0.2706523,0.0
0.0,0.0,0.0,0.0,0.78190756,0.16395633,0.0,0.0,0.0,0.08956472,0.0,0.10008593,0.0,0.0,0.2845402,0.0
0.0,0.212062,0.0,0.2598112,0.3396232,0.0,0.0955592,0.0,0.0,0.41746628,0.0,0.0,0.0,0.0,0.0695414,0.14077301
0.0,0.18876295,0.0,0.12624961,0.42021853,0.0,0.06878063,0.0,0.0,0.53075284,0.074599914,0.0,0.021796256,0.0,0.0,0.09779137
0.0,0.0,0.011835798,0.014621444,0.24274455,0.0,0.22659478,0.0,0.0,0.48983127,0.031752996,0.078717336,0.0,0.10640589,0.09907312,0.0
0.0,0.048819378,0.0,0.18194063,0.3996896,0.32738286,0.23253505,0.0,0.0,0.027112737,0.0,0.0,0.16658811,0.0,0.43768418,0.0
0.0,0.15243053,0.0,0.11771409,0.09405282,0.0,0.0033168644,0.0,0.0,0.3879995,0.04163129,0.0,0.01564674,0.0,0.16051634,0.0
0.0,0.039267693,0.0,0.28755832,0.18401797,0.004802651,0.07057981,0.0,0.0,0.22189851,0.016135842,0.0,0.0,0.0,0.15435964,0.0
0.0,0.0,0.0,0.0,0.81707734,0.5390587,0.0,0.4540439,0.0,1.3912827,0.81429255,1.4350775,0.0,0.054079033,0.42384803,0.0
0.0,0.24231668,0.0,0.09146911,0.24490388,0.0,0.13634768,0.011918481,0.0,0.5625018,0.07496509,0.0,0.0,0.035600998,0.14996691,0.14143491
0.0,0.20661573,0.0,0.3270701,0.119619094,0.0,0.27872437,0.15744294,0.0,0.40007216,0.0,0.0,0.0,0.0,0.2520605,0.18467692
0.0,0.0,0.0,0.34731436,0.5520195,0.0,0.0,0.0,0.0,0.32247436,0.12857722,0.0,0.16822836,0.0,0.0,0.046901267
0.0,0.16778731,0.22004111,0.0,0.16602816,0.0,0.15015414,0.0,0.0,0.5280691,0.1036308,0.064036876,0.0,0.0,0.0,0.045724675
0.0,0.15831369,0.0,0.17340839,1.3494389,0.7369121,0.0,0.0,0.0,0.0,0.0,0.048014615,0.03219185,0.0,0.33213395,0.0
0.0,0.37417543,0.0,0.066751525,0.89422584,0.2656302,0.0,0.8403266,0.0,0.44270155,0.0,0.14058511,0.0,0.0,0.094677165,0.0
0.0,0.0,0.0,0.28368142,0.31829602,0.15584248,0.21625216,0.0,0.0,0.3389052,0.08563636,0.21276757,0.0,0.0,0.30988348,0.0
0.0,0.36278135,0.0,0.31171122,0.5285127,0.0,0.0,0.0,0.08391735,1.0392964,0.1094515,0.0,0.0,0.0,0.0,0.09601376
0.0,0.17946756,0.10632709,0.34919658,0.098482385,0.016066618,0.23611574,0.021167886,0.0,0.31194252,0.0,0.07829316,0.0,0.0,0.060489766,0.1722613
0.0,0.0,0.0,0.0,0.35116917,0.14988554,0.31792504,0.0,0.0,1.2297468,0.34708685,0.4189999,0.0,0.026854612,0.3651985,0.26756945
0.0,0.31530473,0.0,0.34055182,0.36196756,0.4300597,0.16042285,0.48397163,0.13780563,0.37295786,0.0,0.0,0.0,0.0,0.04345128,0.0
0.0,0.0,0.0,0.27741677,0.176245,0.0,0.19455795,0.0,0.0,0.3728813,0.0,0.0,0.0,0.0,0.23382582,0.13480636
0.0,0.5557459,0.0,0.0,0.5840557,0.0,0.0,0.45385835,0.026503667,1.6305643,0.13928612,0.0,0.0,0.0,0.0,0.27022895
0.0,0.084420726,0.0,0.19263728,0.44549984,0.050591405,0.11811246,0.0,0.12300947,0.30916438,0.0,0.0,0.08688004,0.0,0.13356863,0.0
0.0,0.30168566,0.17236878,0.059790898,0.19390611,0.0,0.1719455,0.0,0.0,1.2079409,0.5219527,0.13785973,0.0,0.0,0.058713764,0.13585062
0.0,0.00016473094,0.046711735,0.12015279,0.22166814,0.0,0.14051701,0.0,0.0,0.48892686,0.061235785,0.005633423,0.0,0.0,0.07009954,0.06889565
0.0,0.0,0.0,0.5524337,1.7842046,0.47180787,0.0,0.0,0.58070594,0.0,0.0,0.4245005,0.19738935,0.0,0.022890015,0.0
0.0,0.0,0.0,0.35208288,0.8912503,0.43074366,0.22341512,0.0,0.0,0.14515603,0.0,0.025845433,0.2499354,0.0,0.2502864,0.15762907
0.0,0.0,0.0,0.26256064,0.39222437,0.02615494,0.08835087,0.0,0.0,0.20928535,0.0,0.0,0.091666535,0.0,0.082453445,0.0
0.0,0.0,0.0,0.13907266,0.37147915,0.111177064,0.07765783,0.0,0.06825657,0.16819412,0.0,0.0,0.051528,0.0,0.12127251,0.005417923
0.0,0.0,0.0,0.0,0.25829697,0.12054049,0.12608938,0.01432598,0.0,0.39532888,0.06493094,0.27138865,0.0,0.022435851,0.29678753,0.0
0.0,0.0,0.0,0.06431638,0.62267286,0.35117775,0.33951372,0.4656568,0.091407605,0.14325441,0.0,0.0029245801,0.0,0.0,0.47043467,0.0
0.0,0.0,0.0,0.0,0.23532543,0.0,0.15181196,0.058006193,0.0,0.6887808,0.0,0.35925168,0.0,0.12162148,0.47268355,0.0
0.0,0.0,0.006464892,0.15869991,0.32911903,0.10759128,0.14985766,0.0,0.0,0.2449326,0.080669105,0.10399288,0.0,0.0,0.24817973,0.0
0.0,0.39731604,0.088623196,0.03498756,0.17780301,0.0,0.09243923,0.039871585,0.0,0.99525684,0.26395023,0.0,0.0,0.0,0.0,0.19207811
0.0,0.27176914,0.04026154,0.14929968,0.21846427,0.0,0.055240363,0.0,0.0,0.5878933,0.17189345,0.0,0.0,0.07755221,0.19897257,0.24699768
0.0,0.0,0.0,0.0,0.6935403,0.26358342,0.25518054,0.16460523,0.0,0.0,0.0,0.09798361,0.0,0.0,0.68741953,0.0
0.0,0.021145748,0.0,0.009167921,1.3493158,0.2932699,0.105500385,0.058295023,0.0,0.0,0.0,0.1537666,0.0,0.0,0.3821664,0.0
0.06715418,0.0,0.0,0.3840475,0.53750503,0.17370635,0.4044578,0.03731556,0.26610097,0.1480574,0.0,0.0,0.0,0.0,0.308742,0.0
0.0,0.1373814,0.0,0.05208349,0.0539743,0.0,0.34408712,0.0,0.0,0.83545375,0.058016434,0.32708716,0.0,0.19297624,0.48045084,0.24284357
0.0,0.12731801,0.016847327,0.19793878,0.25829262,0.0,0.04879205,0.0,0.0,0.22704409,0.001213178,0.0,0.0,0.0,0.20817764,0.119624004
0.0,0.03480922,0.0,0.2863463,0.44867718,0.016252182,0.1886188,0.0,0.088232316,0.035045817,0.0,0.13036945,0.0057658404,0.0,0.20017847,0.0
0.0,0.0008782842,0.0,0.45018288,0.42258316,0.0,0.13521409,0.041805264,0.0,0.16535999,0.0,0.0643118,0.19331215,0.0,0.22129774,0.0
0.0,0.33243737,0.0,0.1217709,0.24958245,0.0,0.1235124,0.0,0.0,0.7435953,0.12297429,0.0,0.0,0.0,0.0,0.20976944
0.0,0.0,0.0,0.28095034,0.83798355,0.5142575,0.4321502,0.0,0.41826794,0.0,0.0,0.11196858,0.0,0.0,0.43275756,0.0
0.0,0.10995636,0.0,0.18283622,0.14376995,0.0,0.17447849,0.09266506,0.0,0.24587624,0.030419722,0.105447024,0.0,0.0,0.20947812,0.006760048
0.0,0.21720108,0.21962741,0.0070490837,0.29061013,0.008159454,0.06382732,0.0,0.0,0.5946406,0.24318416,0.0,0.02456525,0.0,0.0,0.017662393
0.0,0.31849396,0.06505203,0.0,0.303258,0.0,0.09708246,0.0,0.0,0.72428703,0.16734523,0.0,0.0,0.0,0.0,0.10916809
0.0,0.17721811,0.0,0.3751937,0.27755088,0.0,0.28617358,0.093389824,0.0,0.16383222,0.0,0.0047091283,0.0,0.0,0.31285053,0.1307391
0.0,0.49729824,0.0,0.106950164,0.039788157,0.0,0.0,0.0,0.0,0.71877384,0.29883593,0.0,0.0,0.0,0.09117108,0.24159034
0.0,0.1656999,0.0,0.028974447,0.018998746,0.0,0.09838098,0.0,0.0,0.3650966,0.10021406,0.15852973,0.0,0.0,0.0089295,0.048721697
0.0,0.0,0.0,0.05693892,0.41930968,0.0,0.2365685,0.010545995,0.045307413,0.051261213,0.0,0.10005917,0.0,0.0,0.21780765,0.0
0.0,0.06899639,0.0,0.07572449,0.37505382,0.11548376,0.26619315,0.0,0.0,0.31499696,0.0,0.074491456,0.0,0.0,0.18106753,0.06958075
0.0,0.0,0.0,0.09033997,0.37635863,0.0,0.0,0.0,0.0,0.32423562,0.069723636,0.19506294,0.0,0.0,0.34566438,0.0
0.0,0.10291977,0.0,0.1866931,0.37239528,0.0,0.11336622,0.11829649,0.053292096,0.1343537,0.0,0.17354569,0.039013743,0.0,0.0918307,0.0
0.0,0.36347955,0.09068611,0.18217447,0.15803275,0.0,0.06170489,0.0,0.0,0.5285394,0.14108942,0.0,0.0,0.0,0.11423833,0.105606094
0.0,0.0,0.006947578,0.0,0.6847388,0.53051496,0.0,0.09268324,0.0,0.76398927,0.0,0.5649256,0.0,0.0,0.42737037,0.0
0.0,0.29890704,0.0,0.0,0.4352275,0.0,0.0,0.0,0.0,0.5626524,0.12509763,0.0,0.0,0.0,0.0,0.1464083
0.0,0.28122368,0.0,0.23487382,0.27895343,0.0,0.019149318,0.07770349,0.0,0.30954713,0.0,0.0,0.0,0.0,0.28637052,0.0
0.0,0.15634716,0.10858867,0.26033184,0.13232066,0.0,0.31606287,0.14081618,0.076613896,0.32868844,0.0,0.0,0.0,0.0,0.25129673,0.19412047
0.0,0.0,0.0,0.33604124,0.42221487,0.0,0.32753617,0.006118577,0.0,0.45976254,0.0,0.0,0.0,0.0,0.22991054,0.0
0.0,0.0,0.0,0.0,0.26409048,0.0,0.2378359,0.0,0.0,0.9171555,0.19744815,0.34883106,0.0,0.11372531,0.5564587,0.12430163
0.0,0.041610885,0.09756702,0.63664454,0.45449418,0.0,0.2841468,0.5294324,0.22399732,0.5262001,0.0,0.0,0.17347442,0.0,0.14681505,0.044297263
0.0,0.1929467,0.0,0.36294308,0.04421529,0.0,0.28392237,0.2715946,0.0,0.38554767,0.0,0.0,0.0,0.0,0.2844501,0.10013799
0.0,0.16730526,0.0,0.3493292,0.13560037,0.057468593,0.21862699,0.0,0.0,0.3918952,0.044093817,0.020127386,0.0,0.017264076,0.25278604,0.15912715
0.0,0.022320302,0.0,0.23737045,0.25509053,0.054268103,0.37234932,0.0,0.0,0.34605783,0.0,0.22095895,0.0,0.0,0.44886053,0.09145617
0.0,0.040938012,0.0,0.1328285,0.16609158,0.006206277,0.31265372,0.0,0.0,0.8005719,0.16297135,0.16110039,0.0,0.11740241,0.3528694,0.11180429
0.0,0.021411786,0.0,0.41294736,0.40672362,0.0,0.079500854,0.0,0.0,0.24307656,0.0,0.16234356,0.04050841,0.0,0.15665747,0.0
0.0,0.0,0.0,0.46356526,0.79047364,0.010158013,0.0,0.0,0.0,0.08785279,0.0,0.0,0.13270056,0.0,0.030403076,0.0
0.0,0.06964318,0.0,0.0,0.25509962,0.0,0.28061414,0.0,0.0,1.1964556,0.4292192,0.56105626,0.0,0.069233,0.22044066,0.15532336
0.0,0.0,0.0064683734,0.24245143,0.19776301,0.074738905,0.21256314,0.0,0.08836478,0.32934764,0.0,0.12564707,0.0,0.0,0.121129155,0.10650244
0.0,0.15555598,0.061206706,0.1354495,0.094837114,0.0,0.255643,0.0,0.0,1.423255,0.61183196,0.26526496,0.0,0.12549353,0.10245834,0.1954558
0.0,0.0,0.0,0.24271029,0.5672435,0.19438726,0.16150795,0.0,0.23051032,0.005252354,0.0,0.07646446,0.03274432,0.0,0.22778524,0.0
0.0,0.021482782,0.0,0.0,0.24000423,0.075012594,0.20447867,0.0,0.0,1.0881422,0.4473874,0.21700633,0.0,0.0,0.21464498,0.122204065
0.0,0.25344518,0.0,0.21783249,0.3599854,0.15851738,0.40883344,0.33734816,0.0,0.36492696,0.0,0.0,0.0,0.0,0.34717086,0.043504428
0.0,0.16725585,0.19497034,0.0,0.9154399,0.90959626,0.0,0.18254149,0.0,0.27081284,0.0,0.0,0.0,0.0,0.3847312,0.0
0.0,0.03315082,0.0,0.08521048,0.039099216,0.026213352,0.34723657,0.35229203,0.13570279,0.26925957,0.0,0.0,0.0,0.0,0.10315126,0.0
0.0,0.13844755,0.08602766,0.19494532,0.19667716,0.17737317,0.29584473,0.15083589,0.016416255,0.178683,0.092863664,0.0,0.0,0.0,0.27699524,0.0
0.0,0.0,0.0,0.50932676,0.8480695,0.38162944,0.11205745,0.0,0.0316021,0.16672257,0.0,0.013743099,0.14622076,0.0,0.32890558,0.0
0.0,0.0,0.0,0.5774842,0.7328467,0.09508111,0.116921574,0.07991211,0.03006041,0.164177,0.0,0.0,0.3606388,0.0,0.024766056,0.0
0.0,0.2802174,0.22843526,0.03654493,0.7304042,0.82338864,0.0,0.4021635,0.0,0.435653,0.0,0.45137632,0.0,0.0,0.14890344,0.0
